1472553605548DSC_2022.png,-0.5,26.5,559.0,421.0
1476774482036DSC_8658.png,-13.5,26.0,419.0,426.0
147394330286111472637793392-Roadster-Men-Navy-Blue-Regular-Fit-Checked-Casual-Shirt-491472637793040-4.png,-1.0,-7.5,640.0,213.0
1472137733941DSC_0129.png,-2.0,-19.5,570.0,443.0
JPEG_20161124_185636_1000504616616.png,39.5,-3.0,365.0,394.0
1470734265686DSC_0039.png,19.0,-10.5,510.0,303.0
1480944164079_R2A1976.png,-1.5,-14.5,229.0,273.0
1475156977768DSC06936.png,8.0,-6.0,226.0,374.0
1472630156514m1livi316_charcoal_l_alt_2.png,6.0,2.0,626.0,326.0
JPEG_20161028_103436_1000918087117.png,-19.5,5.0,229.0,306.0
1480176547431Kraus22-11-1613931.png,-17.0,-7.0,566.0,206.0
1467739874045DSC_0042.png,-38.5,-1.0,271.0,106.0
1469616520171JPEG_20160625_105444_1000414323083.png,-73.0,-10.0,348.0,160.0
JPEG_20160907_155530_1000157912079.png,-57.5,0.0,343.0,406.0
1480510999675IMG_0247.png,39.0,34.0,366.0,338.0
147323534845259859_XXX_v1.png,43.0,-1.0,370.0,480.0
1473409219651black-around-about-tunic-dress2.png,-2.5,23.0,637.0,254.0
1473317684684DeeplearnS11226.png,-2.0,-1.0,414.0,480.0
JPEG_20160526_132324_1000832397711.png,-14.5,-1.0,305.0,480.0
1476884855486DSC_6411.png,-67.5,5.0,409.0,244.0
JPEG_20160629_162656_1000960108789.png,52.0,-68.0,380.0,202.0
JPEG_20160712_163754_1000665053047.png,56.0,-22.5,404.0,407.0
1475158045358DSC06932.png,-26.0,18.0,554.0,382.0
1467896178064DSC_0958.png,-20.5,-1.5,555.0,227.0
JPEG_20161127_173150_1000534550405.png,8.5,1.5,171.0,331.0
JPEG_20161121_194048_1000613681810.png,0.0,-46.0,204.0,302.0
1462875765003DSC_0487.png,-54.0,54.0,214.0,194.0
JPEG_20160703_155045_1000203470972.png,-25.5,-18.0,339.0,78.0
JPEG_20160629_101156_1000325247520.png,19.5,13.5,233.0,349.0
JPEG_20160810_115430_1000314779140.png,2.5,-7.5,263.0,387.0
1474632358838DSC06202.png,-35.5,12.5,403.0,309.0
JPEG_20160823_121917_1000911636586.png,16.5,0.5,481.0,415.0
1473486297514DeeplearnS11797.png,3.0,0.5,562.0,235.0
1474636817133DSC06477.png,3.5,67.0,597.0,220.0
1472042924728w_molokini_ii_blk_grl_01.png,-11.5,-72.0,375.0,194.0
JPEG_20160623_144800_1000970763843.png,-5.5,-31.5,513.0,77.0
JPEG_20160831_161020_1000748623351.png,-85.5,-19.0,187.0,424.0
1473749254824IMG_0411.png,22.5,-9.5,583.0,323.0
1472287217276DSC_1730.png,-3.0,-4.0,584.0,462.0
1470729840105DSC_0063.png,-1.0,-1.5,330.0,439.0
JPEG_20160823_115408_1000201910416.png,-15.0,41.5,538.0,285.0
JPEG_20161116_155004_1000379775086.png,-24.5,0.0,389.0,320.0
1481106693146DSC_4487.png,-1.0,-1.0,640.0,480.0
JPEG_20161130_151152_1000921678384.png,2.5,-9.5,613.0,463.0
JPEG_20160307_144804_1305084242.png,-16.0,9.0,144.0,374.0
1472623130376DSC_2567.png,-12.0,-20.0,342.0,172.0
147444056812811470114960000-Roadster-Maroon--Navy-Striped-Sweater-5791470114959705-1.png,1.0,13.0,636.0,340.0
JPEG_20161114_150125_1000836636215.png,38.0,-39.0,544.0,374.0
14583339612162.png,-1.0,-2.0,330.0,226.0
147436768850511469605732000-Roadster-Blue-Washed-Skinny-Fit-Jeans-6811469605731797-4.png,-1.0,7.5,640.0,211.0
1474724253000DSC08127.png,-10.5,4.0,577.0,336.0
JPEG_20161118_170823_100051799298.png,-12.0,27.0,212.0,320.0
14714440414121.png,-3.0,2.5,596.0,341.0
147771840081020161028_151101.png,13.5,-12.0,519.0,254.0
1473433688020DSC_4695.png,14.5,13.0,537.0,76.0
JPEG_20160530_161715_1000725768833.png,17.0,-10.5,412.0,239.0
1469615983959JPEG_20160625_131843_1000432908925.png,-50.5,3.0,343.0,316.0
JPEG_20160624_123333_1000159783270.png,-29.0,-10.5,478.0,247.0
14720365240181273837-mast-harbour-32-1000x1000-imaekbtn4rggqhz2.png,-1.0,4.0,640.0,302.0
1480337089447_R2A3970.png,-84.0,-34.5,228.0,317.0
1475007856257DSC020311.png,-100.5,44.0,195.0,340.0
JPEG_20160821_150517_1000946709983.png,-3.5,-1.5,319.0,367.0
1475559190161grey-eryca-cut-out-mini-dress2.png,-1.0,13.5,640.0,341.0
1468881578713DSC_0135.png,-12.0,8.0,540.0,298.0
JPEG_20161126_130457_1000707556690.png,-4.0,29.0,476.0,210.0
1479159357371SinDenim12-11-20167077.png,17.0,3.0,560.0,204.0
1480337038069_R2A3958.png,6.0,-37.0,320.0,200.0
JPEG_20161118_134421_1000734339203.png,-60.0,-2.0,324.0,222.0
1468667904515JPEG_20160712_150011_1000777550559.png,-34.0,42.0,404.0,344.0
JPEG_20161210_160925_100054350374.png,-23.5,7.5,381.0,105.0
JPEG_20161202_154146_1000397023169.png,12.0,13.5,482.0,139.0
1480333762480_R2A3583.png,17.0,-8.0,294.0,332.0
1472628367783w_superfeet_outside_storm_05.png,-0.5,-84.5,211.0,237.0
JPEG_20160622_105919_1000778788230.png,7.5,-6.0,491.0,156.0
1471617584458DSC_0333.png,0.5,-6.5,581.0,409.0
147771934755620161028_142208.png,5.0,-10.0,470.0,450.0
1468479669350JPEG_20160630_170333_1000913543632.png,6.0,-9.5,358.0,197.0
JPEG_20161126_141411_1000849920239.png,-2.5,-15.5,465.0,403.0
1481261065966DSC_0393.png,-11.5,-1.5,551.0,299.0
1481112686959DSC_0002erg.png,3.0,11.0,600.0,404.0
1475062036404DSC00199.png,-16.0,-19.0,210.0,340.0
1479461850379soi15-11-20169812.png,17.5,12.0,511.0,150.0
1480938390157_R2A1872.png,28.0,7.0,222.0,338.0
1481107497117DSC_4499.png,-1.0,-31.5,640.0,419.0
JPEG_20160630_121601_1000577795476.png,8.0,-30.0,546.0,174.0
JPEG_20160625_171742_1000952843140.png,30.0,40.5,222.0,209.0
1472631350899DSC_2644.png,6.5,0.5,581.0,275.0
147339961466361309_XXX_v1.png,-2.5,-1.5,577.0,269.0
JPEG_20160712_105100_1000135330261.png,-12.0,-2.5,146.0,423.0
JPEG_20161125_150243_1000606144519.png,23.5,-20.0,427.0,366.0
1473415847766black-fully-flared-day-dress4.png,-1.5,-9.5,625.0,195.0
1471420705350IMG_20160810_210448.png,-4.5,8.0,563.0,168.0
1472056695057DSC_0310.png,10.0,26.5,618.0,403.0
147651102654403.png,-17.0,-106.0,494.0,192.0
JPEG_20160513_151257_1000754585258.png,-11.5,-1.0,355.0,414.0
1473665287134DeeplearnS11341.png,56.5,6.0,525.0,388.0
JPEG_20161209_160411_1000681096449.png,2.0,28.0,80.0,398.0
1480969776335IMG_3358.png,-5.0,-71.5,234.0,197.0
147918805594520dresses11-11-165449.png,8.5,-7.0,583.0,208.0
1480952758013_R2A2157.png,-4.5,-100.5,225.0,93.0
1471937992947DSC_0154.png,38.5,-50.5,317.0,299.0
JPEG_20160625_134346_1000581592794.png,-26.0,-5.5,436.0,143.0
1479152048469SinDenim12-11-20165639.png,-11.5,5.0,587.0,196.0
1467786735073DSC_0139.png,1.5,16.5,139.0,217.0
JPEG_20160608_124641_100065741932.png,22.0,-13.5,326.0,335.0
JPEG_20160627_172908_1000947860381.png,-152.5,-40.0,337.0,336.0
147771888747820161028_155044.png,-10.5,-39.5,515.0,189.0
1479748483009SpringField16-11-201610617.png,5.5,-15.5,627.0,309.0
147444076102411473141048157-Roadster-Men-Grey-Printed-Round-Neck-T-Shirt-3741473141047572-4.png,-1.0,-8.0,640.0,236.0
1480513981529IMG_0474.png,55.0,12.5,438.0,263.0
1479460885939soi15-11-20169746.png,21.0,16.0,482.0,164.0
JPEG_20161205_134600_1000938267987.png,22.5,10.5,505.0,289.0
147323568765662741_XXX_v2.png,-3.5,-2.0,635.0,478.0
1467739451159DSC_0261.png,46.5,23.0,295.0,268.0
1470122321721DSC_0042.png,-12.5,-14.0,335.0,308.0
JPEG_20161209_161644_1000255019878.png,-5.0,12.5,272.0,431.0
147772052474120161028_163115.png,-10.0,-1.0,520.0,232.0
1472631892350DSC_2658.png,-16.0,-22.0,526.0,258.0
1473665010463DeeplearnS11752.png,-4.0,-10.0,574.0,220.0
JPEG_20161127_172339_1000471017160.png,-30.0,15.5,402.0,303.0
JPEG_20161116_171041_1000784749742.png,20.0,-12.0,270.0,224.0
1469436038166DSC_0036.png,-17.5,-19.5,373.0,251.0
1475616005775DSC_1612.png,-184.5,-1.5,257.0,479.0
JPEG_20160622_134221_1000615059489.png,20.0,-6.5,414.0,385.0
JPEG_20160704_135806_1000722467763.png,-38.0,4.5,264.0,205.0
1473486371092DeeplearnS11819.png,13.0,-20.0,454.0,230.0
147443898884811469613359562-Roadster-Blue-Washed-Denim-Shorts-4341469613359322-5.png,-1.0,-1.0,640.0,480.0
1474019539239TOP892998.png,24.0,-33.0,406.0,312.0
JPEG_20160625_165522_1000823576080.png,0.0,-40.0,250.0,356.0
147742551319520161025_160544.png,55.0,15.5,476.0,361.0
1480512539305IMG_0174.png,5.5,28.0,361.0,240.0
JPEG_20161028_110638_1000208396682.png,-12.5,-16.0,419.0,300.0
1479751679930SpringField16-11-201610672.png,3.5,-9.0,593.0,212.0
1480516536505E-mazingshawls29-11-201618321.png,0.5,-11.0,561.0,196.0
147394477122511472711261262-RDSTR-Teal-Blue-Washed-Casual-Shirt-9121472711260919-3.png,-1.0,5.5,640.0,347.0
JPEG_20161109_155333_1000128796946.png,-12.0,4.5,416.0,437.0
1480511287478IMG_0239.png,-24.5,21.5,493.0,185.0
JPEG_20160820_131813_100087940412.png,-25.5,-4.5,339.0,337.0
JPEG_20160810_102736_1000866640242.png,0.0,-9.5,320.0,227.0
1474274313446MS-850234.png,17.5,5.5,525.0,385.0
JPEG_20160704_123208_1000725394227.png,5.5,5.5,203.0,293.0
JPEG_20160530_193342_100055157244.png,52.0,-33.0,106.0,144.0
1467897194142DSC_0134.png,6.0,1.0,586.0,424.0
1471955349402DSC_0296.png,-2.0,-19.5,320.0,179.0
1475060065873DSC02380.png,4.5,-28.0,595.0,264.0
148053452015120161126_210416.png,31.0,-20.5,468.0,375.0
JPEG_20161124_135154_1000236305845.png,44.5,-0.5,373.0,261.0
JPEG_20160624_153159_100083776833.png,-54.5,-29.0,215.0,256.0
1467814607630DSC_0184.png,34.5,-5.0,255.0,174.0
1476523775165DSC_421.png,12.5,0.0,367.0,478.0
1468495307805DSC_0205.png,-8.0,-24.5,580.0,415.0
1473664959826DeeplearnS11735.png,-2.0,-3.5,530.0,289.0
147394271132411472728811643-Roadster-Men-Blue-Colour-Blocked-Polo-Collar-T-Shirt-1081472728811427-4.png,-1.0,-7.0,626.0,212.0
JPEG_20160625_155222_100044385882.png,-1.5,-13.5,285.0,271.0
1471442652613DSC_0214.png,14.0,3.0,610.0,160.0
JPEG_20161129_173101_1000126453203.png,-1.0,-1.0,620.0,480.0
1474290093395ivory-wander-off-lace-dress4.png,-1.0,7.5,640.0,211.0
JPEG_20161209_134137_1000602966338.png,9.5,15.0,421.0,364.0
1479144293899SinDenim12-11-20166432.png,-17.0,-47.0,574.0,224.0
JPEG_20161118_174026_1000116386761.png,31.5,-1.0,413.0,480.0
1467787188909DSC_0087.png,12.5,-36.5,271.0,201.0
JPEG_20160622_130534_1000478846802.png,-27.0,1.5,440.0,395.0
1480655096798smallsilverpaperdish-500x500.png,-9.5,-1.0,355.0,480.0
JPEG_20160608_144237_1000353428972.png,-15.0,10.0,250.0,354.0
1480514056784IMG_0503.png,42.5,16.0,411.0,210.0
JPEG_20161120_174721_1000134550079.png,-23.5,-0.5,363.0,323.0
JPEG_20161126_174923_1000913432264.png,-8.0,-24.5,324.0,299.0
1478950701480eMazingShawls3572.png,1.5,17.5,599.0,353.0
1474701487056DSC06970.png,-4.0,68.0,600.0,252.0
JPEG_20161123_185803_1000406158401.png,19.5,20.0,337.0,146.0
JPEG_20161116_182931_1000360691106.png,-25.0,3.5,268.0,389.0
1468824610909JPEG_20160709_130956_1000193474291.png,47.5,3.0,315.0,336.0
JPEG_20161123_132531_1000827788808.png,-3.5,-5.0,455.0,472.0
1472628853998DSC_2402.png,-12.5,-5.0,571.0,386.0
JPEG_20161209_184012_1000955883965.png,-8.0,33.0,114.0,394.0
JPEG_20160628_132917_1000711419227.png,33.5,23.0,447.0,308.0
JPEG_20161123_171143_1000588297654.png,-33.5,37.0,477.0,260.0
14732359052682.png,-4.5,0.5,315.0,439.0
147438206326111470886663523-Roadster-Red--Navy-Padded-Sleeveless-Jacket-3441470886663124-4.png,-1.0,11.5,640.0,209.0
1473664899134DeeplearnS11700.png,6.5,-9.5,487.0,237.0
1472043218984m_superfeet_outside_bison_06.png,-5.0,-13.5,582.0,269.0
JPEG_20160625_121504_1000332225062.png,2.0,-2.5,140.0,429.0
1476789402889DSC_6657.png,1.5,-1.0,635.0,480.0
JPEG_20160711_174240_1000774155487.png,-10.5,3.5,145.0,419.0
1475616135482DSC_1651.png,0.5,-4.0,603.0,384.0
147742518576320161025_150824.png,13.5,-0.5,487.0,327.0
JPEG_20160701_151550_1000763605344.png,11.0,14.0,540.0,208.0
JPEG_20160608_145421_1000825288559.png,3.5,11.5,555.0,421.0
JPEG_20161125_154105_1000442082695.png,20.0,17.5,318.0,369.0
JPEG_20161028_134422_1000707307208.png,-1.0,-0.5,548.0,205.0
147444603314211472723515114-Roadster-Black--White-Printed-Crepe-Top-8181472723514856-2.png,-1.0,23.5,640.0,303.0
JPEG_20161207_165616_1000222163380.png,2.0,11.0,406.0,426.0
1476792027729DSC_6466.png,-1.0,-4.5,386.0,461.0
147438174011911469005471620-Mast--Harbour-Women-White-Heels-5121469005471511-4.png,2.0,-3.0,432.0,258.0
JPEG_20160513_161218_10009819397.png,-31.0,8.0,322.0,196.0
JPEG_20161120_171218_1000604956916.png,-44.0,19.0,378.0,374.0
147185468357720160819_115502.png,19.0,2.5,584.0,203.0
JPEG_20160711_123810_1000413432858.png,-28.5,-19.5,319.0,313.0
147444562782011471514161254-Roadster-Olive-Green-Top-8361471514161624-5.png,-1.5,-2.0,639.0,478.0
1474102717351black-sundance-lace-up-maxi-dress.png,-1.0,21.5,640.0,201.0
147772296533620161028_160747.png,-2.0,16.5,560.0,357.0
147754355690420161026_134224.png,28.5,-4.0,357.0,196.0
147437960675411469769328631-Roadster-Pack-of-2-Polo-T-shirts-6911469769328456-2.png,-1.5,6.5,639.0,371.0
JPEG_20160711_160635_1000795232528.png,-9.0,8.0,230.0,428.0
JPEG_20161119_153453_1000851899332.png,-7.5,-36.5,459.0,363.0
1473317647932DeeplearnS11200.png,4.5,-1.0,391.0,480.0
JPEG_20160629_103613_1000246890037.png,20.5,-37.0,329.0,338.0
JPEG_20160530_160436_1000697056053.png,25.5,15.0,153.0,96.0
1467896780457DSC_0108.png,10.5,-4.0,491.0,374.0
1475152643887DSC00639.png,-7.5,-16.5,541.0,293.0
147436985445311471686889985-Roadster-Men-Trousers-781471686889809-3.png,-3.5,-3.5,635.0,281.0
JPEG_20161125_182826_1000754695406.png,-21.0,-3.0,326.0,116.0
JPEG_20160411_162243_1000450429449.png,18.0,3.5,164.0,135.0
1472043202558m_superfeet_outside_bison_011.png,-13.5,-66.5,443.0,217.0
147772379073420161028_161946.png,-15.5,35.0,561.0,304.0
JPEG_20160629_103249_1000578162702.png,24.0,-39.0,232.0,290.0
1473835951820DSC_6016.png,-53.5,-0.5,459.0,421.0
JPEG_20161126_130428_10001725835.png,-24.0,46.5,498.0,219.0
JPEG_20161120_124642_1000108194713.png,14.0,16.5,370.0,297.0
1477137514091DSC_7016.png,8.5,1.5,601.0,425.0
JPEG_20160625_170745_100053360918.png,41.5,32.5,137.0,89.0
1474095919081black-leave-them-spellbound-shift-dress2.png,0.0,-18.0,636.0,332.0
147438198456911471867393148-Roadster-Men-Blue-Regular-Fit-Checked-Casual-Shirt-2071471867392452-5.png,-1.0,-1.0,640.0,480.0
1470817064036DSC_0091.png,-4.5,1.5,633.0,475.0
147753813822920161026_123346.png,25.5,31.0,441.0,204.0
147443925510011471415061152-Roadster-Blue-Slim-Fit-Jeans-5241471415061049-5.png,-1.0,-1.0,640.0,480.0
JPEG_20161123_201118_1000695414057.png,-15.0,14.5,346.0,187.0
1474122042571BRT467347-2.png,-0.5,3.0,639.0,76.0
1470386185192DSC_0759.png,20.0,-32.5,188.0,161.0
JPEG_20161121_154306_1000211318223.png,14.0,30.0,400.0,374.0
JPEG_20160713_152419_10005864467.png,-41.0,-13.0,560.0,206.0
1479143682805SinDenim12-11-20166381.png,-14.0,0.5,570.0,201.0
147437424036311473142525285-Roadster-Men-Charcoal-Printed-Round-Neck-T-Shirt-8141473142524988-4.png,-2.5,17.5,637.0,233.0
JPEG_20161116_153158_1000557287175.png,-15.0,-3.0,396.0,324.0
1468472663286JPEG_20160706_125859_1000274341962.png,-82.0,5.0,412.0,166.0
1467892045937DSC_0025.png,15.0,28.5,530.0,195.0
JPEG_20160621_122418_1000285779239.png,-34.5,-36.5,255.0,359.0
1473751064161IMG_1024.png,-48.5,39.0,353.0,350.0
1476549209959DSC_3131.png,-5.0,44.5,632.0,195.0
JPEG_20160623_131933_1000160741032.png,4.0,-32.0,228.0,296.0
1471929038489DSC_0054.png,34.5,-15.5,277.0,217.0
1479461671226soi15-11-20169344.png,26.0,-9.5,586.0,211.0
147437986583711471602480895-Roadster-Navy---White-Checked-Casual-Shirt-1571471602481906-3.png,-1.0,3.5,640.0,437.0
JPEG_20160702_171050_1000197225982.png,43.0,4.5,448.0,289.0
1458172439756DSC_0478.png,-15.5,-17.5,361.0,173.0
147443990936711472450520553-Roadster-Men-Brown-Sneakers-2861472450520353-3.png,3.0,-8.5,450.0,383.0
JPEG_20160526_151304_100066693614.png,29.0,-16.0,436.0,114.0
147436764295011469615979094-Roadster-Blue-Skinny-Fit-Jeans-7871469615978787-3.png,-1.0,13.0,640.0,276.0
1474290246095PS-4401973.png,-4.5,-21.0,595.0,380.0
1472043120418w_superfeet_outside_storm_05.png,-3.0,-83.5,208.0,241.0
14581480050692.png,-1.0,-2.0,356.0,224.0
1480510765487IMG_0315.png,-35.0,54.0,456.0,198.0
1475560185966navy-neverland-strapless-skater-dress.png,-1.0,-7.5,640.0,243.0
1474723177806DSC07686.png,-31.0,6.0,222.0,336.0
1469439197313DSC_0109.png,-35.5,66.5,571.0,345.0
JPEG_20161202_170906_1000634444692.png,-16.0,2.5,444.0,225.0
1473330398413SAB0024051001S041_det_1.png,-18.5,53.0,605.0,322.0
JPEG_20161121_154844_100087093058.png,-5.5,-15.0,421.0,324.0
1469536606527Untitled1.png,-19.0,-3.5,564.0,411.0
JPEG_20160820_194447_1000989205492.png,18.0,7.0,262.0,416.0
1480962198052_R2A2479.png,2.0,-18.0,212.0,362.0
1475559163867navy-boho-beauty-maxi-dress.png,-4.0,-13.0,634.0,312.0
1472627732335DSC_2616.png,-31.5,-26.5,537.0,399.0
JPEG_20160702_151941_1000298085020.png,-1.5,9.5,299.0,161.0
JPEG_20160711_104900_1000688128622.png,16.0,-5.5,204.0,305.0
1467975820417DSC_0516.png,6.5,65.5,575.0,211.0
JPEG_20161007_133737_1000552048038.png,7.5,-8.0,531.0,190.0
JPEG_20161208_180623_1000897318175.png,-51.0,-10.5,484.0,203.0
1470982167349DSC_0317.png,6.0,-9.5,522.0,251.0
1467785143226DSC_0008.png,9.5,27.0,235.0,160.0
1480575280657E-mazingshawls29-11-201618666.png,-13.0,45.0,564.0,256.0
JPEG_20161129_164219_1000579998797.png,-2.5,-4.5,637.0,473.0
1473933639141ANG989867.png,7.5,-5.0,453.0,340.0
JPEG_20160513_130128_1000440610806.png,-70.5,-8.0,417.0,428.0
JPEG_20161118_175224_1000193507342.png,-29.5,15.0,389.0,230.0
1474285175600PS-4401962.png,0.0,45.0,312.0,344.0
JPEG_20161121_190518_1000955339451.png,-22.0,4.5,194.0,469.0
JPEG_20160526_171501_1000130874711.png,61.5,-7.5,393.0,409.0
1470812144524DSC_0075.png,-9.5,-0.5,515.0,319.0
1473747796024IMG_0509.png,-48.5,-1.5,545.0,243.0
JPEG_20160513_140318_1000255742440.png,-15.5,-4.0,347.0,342.0
JPEG_20160625_122139_1000524562678.png,-12.0,26.5,492.0,225.0
147444179850311472718168498-Roadster-Grey--Black-Colourblock-Sweatshirt-3711472718168379-5.png,-1.0,-1.5,640.0,479.0
1474716307603DSC07751.png,-21.5,4.0,145.0,434.0
1473660559013DeeplearnS11968.png,-2.5,-1.5,523.0,199.0
147919044935320dresses11-11-165536.png,-1.0,14.0,640.0,354.0
147394521751111472547791216-Van-Heusen-Woman-Red-Solid-Sheath-Dress-141472547791104-4.png,-2.5,7.5,637.0,213.0
JPEG_20161129_163821_1000501013895.png,-17.5,8.0,527.0,208.0
1475560424861GIT621.png,48.5,0.5,495.0,193.0
1474123497229BRT467349-2.png,-0.5,-10.5,639.0,71.0
1467892224070DSC_0931.png,-51.0,3.0,540.0,464.0
1473317635565DeeplearnS11192.png,-22.5,-1.0,537.0,480.0
JPEG_20160712_161729_1000625763527.png,-21.5,21.0,389.0,296.0
1473948164081ANG990030.png,-6.0,35.0,542.0,344.0
1468883362738DSC_0265.png,-1.0,18.5,484.0,287.0
1468881344822DSC_0114.png,-44.0,-6.5,540.0,343.0
1467979411397DSC_0084.png,4.0,44.5,584.0,333.0
1467885601467DSC_0042.png,6.5,21.5,559.0,393.0
JPEG_20161126_144839_1000154085780.png,39.5,-23.0,495.0,194.0
JPEG_20160820_114320_1000596635968.png,19.5,-26.5,99.0,355.0
JPEG_20160514_124746_1000134027138.png,-35.5,-19.0,555.0,394.0
JPEG_20160421_173221_1000913583731.png,-12.0,-1.0,124.0,182.0
1470738208879DSC_0176.png,-14.5,-1.0,613.0,480.0
1467888158602DSC_0056.png,20.0,35.5,510.0,289.0
147443906715411472720856675-Roadster-Women-Blue-Solid-Regular-Fit-Regular-6301472720856489-5.png,-1.0,-1.0,640.0,480.0
147437897706711472025830570-Roadster-Women-Orange-Solid-Henley-Neck-T-ShirtRoadster-Women-Orange-Solid-Henley-Neck-T-Shirt-9481472025830381-2.png,-1.0,10.5,640.0,307.0
147918817569020dresses11-11-165386.png,12.5,22.5,585.0,175.0
JPEG_20160617_223150_1000350743678.png,-68.0,-57.0,348.0,192.0
1479156269517SinDenim12-11-20166847.png,26.5,-13.5,567.0,175.0
JPEG_20160625_114458_1000601795004.png,2.0,-8.5,96.0,421.0
1479461766949soi15-11-20169403.png,24.5,11.5,589.0,209.0
1476779982130DSC_6480.png,7.0,6.0,490.0,434.0
JPEG_20160511_172210_1000361107803.png,7.5,0.5,131.0,119.0
JPEG_20160712_102900_1000759871740.png,-34.0,0.0,480.0,218.0
1473747110787IMG_0599.png,-2.5,-39.5,637.0,403.0
JPEG_20161126_135419_1000236326403.png,-3.0,-0.5,404.0,381.0
JPEG_20161007_144413_1000224382891.png,-31.0,37.0,580.0,260.0
JPEG_20160530_161600_1000258243142.png,2.0,40.0,134.0,84.0
JPEG_20160530_181702_1000950781576.png,-13.0,-23.5,522.0,141.0
147185870785220160818_122630.png,11.0,20.0,570.0,394.0
1472036770984Air-Jordan-12-61.png,13.5,-6.0,407.0,330.0
JPEG_20160704_153148_1000719674590.png,8.5,-28.0,203.0,294.0
JPEG_20160421_141239_1000294355707.png,28.5,-11.5,163.0,197.0
JPEG_20160625_135050_100048003596.png,-15.5,-28.5,453.0,169.0
1471330720267DSC_0002r.png,-1.0,-92.0,640.0,298.0
JPEG_20160915_200144_1000279010416.png,-3.0,-22.5,362.0,235.0
